index,age,weight_lbs,temperature,heart_rate_bpm,resp_rate_bpm,mm,crt,mentation,vomiting,diarrhea,inappetence,lethargic,lameness,muscle_pain,joint_swelling,reported_weight_loss,skin_condition,is_4dx_tested
47155,1,85,100,182,40,2,0,0,2,1,2,1,0,0,0,0,2,Negative
47162,1,78,102,90,47,2,1,1,3,2,2,0,0,2,0,0,2,Negative
47170,5,67,100,95,47,2,0,1,2,3,2,2,0,2,2,0,2,Negative
47171,1,19,101,178,30,2,1,2,0,3,2,2,0,2,0,0,2,Negative
47181,4,79,105,178,49,2,2,4,3,3,2,0,1,1,0,0,2,Positive
47183,7,7,103,189,50,1,3,2,3,1,1,2,0,1,2,1,0,Positive
47195,0.5,68,102,163,55,2,1,2,1,3,1,1,0,2,2,0,2,Negative
47202,0.16666666666666666,46,100,113,148,2,1,4,1,1,2,2,0,0,2,0,2,Negative
47203,5,176,100,179,28,2,0,1,1,1,2,2,0,0,2,0,2,Negative
47204,1,65,100,115,144,2,2,2,1,1,2,2,0,2,2,0,2,Negative
47205,5,86,102,111,136,0,0,1,3,0,2,2,0,2,2,0,2,Negative
47206,0.6666666666666666,46,104,183,49,1,3,2,3,1,0,0,1,2,0,0,2,Positive
47210,6,44,102,174,131,2,2,4,1,3,2,2,0,2,0,0,2,Negative
47214,0.5833333333333334,80,104,92,137,2,0,2,3,3,1,0,1,2,1,1,0,Positive
47221,3,56,99,188,58,2,0,2,1,3,0,0,0,2,2,0,2,Negative
47227,0.5,82,101,141,125,2,2,2,1,3,2,2,0,2,0,0,2,Negative
47228,0.4166666666666667,10,100,109,23,1,3,1,3,3,0,2,0,2,2,0,2,Negative
47230,0.3333333333333333,68,100,100,58,2,2,4,1,1,2,1,0,2,2,0,2,Negative
47231,3,51,101,114,53,2,0,4,3,3,0,1,0,2,2,0,2,Negative
47232,0.75,11,102,123,27,0,1,4,3,1,2,2,0,2,2,0,2,Negative
47234,1,51,102,128,59,2,2,1,3,2,2,0,0,2,2,0,2,Negative
47236,1,40,101,160,58,1,3,1,3,1,2,2,0,2,2,0,2,Negative
47239,4,33,105,168,44,2,0,2,3,3,0,1,1,1,0,0,2,Positive
47246,0.08333333333333333,69,102,145,43,0,2,1,3,3,2,0,0,2,2,0,2,Negative
47247,1,104,101,170,30,2,1,1,1,0,2,0,0,2,2,0,0,Negative
47248,1,7,100,90,33,2,0,4,3,3,0,2,0,2,0,0,0,Negative
47252,0.3333333333333333,32,100,136,21,0,0,4,3,1,1,1,0,2,2,0,2,Negative
47254,2,65,100,122,57,1,3,1,1,3,2,1,0,2,2,1,1,Negative
47255,0.75,48,99,178,19,2,0,1,3,3,2,2,0,2,2,1,2,Negative
47256,0.16666666666666666,12,99,110,47,0,0,2,0,0,2,0,0,2,0,0,2,Negative
47257,0.16666666666666666,76,101,177,37,0,1,2,3,3,2,2,0,0,2,0,2,Negative
47258,1,88,100,118,18,2,0,1,3,1,0,0,0,2,2,0,2,Negative
47260,0.6666666666666666,82,102,100,40,2,2,2,3,1,1,2,0,2,2,0,2,Negative
47261,2,86,101,100,38,0,0,1,0,1,1,0,0,2,2,0,0,Negative
47262,2,39,102,154,25,2,0,1,2,3,2,2,0,2,0,0,2,Negative
47263,1,65,102,118,34,2,2,2,1,3,2,0,0,2,2,0,2,Negative
47265,0.08333333333333333,75,99,106,33,2,0,1,3,3,2,0,0,2,2,0,0,Negative
47273,1,67,102,177,40,0,0,1,3,1,0,0,0,2,2,0,2,Negative
47282,8,82,103,173,60,0,0,2,0,1,0,0,0,0,1,1,2,Positive
47288,1,38,102,171,131,2,0,2,1,3,2,0,0,2,2,0,2,Negative
47290,4,71,102,95,147,2,0,4,3,2,2,1,0,0,2,0,2,Negative
47291,1,28,102,158,54,2,2,4,1,1,0,2,0,2,2,0,2,Negative
47297,0.08333333333333333,173,100,115,121,0,1,1,3,1,2,0,0,0,2,0,2,Negative
47302,0.08333333333333333,15,102,99,34,2,1,1,3,0,2,2,0,2,2,1,2,Negative
47303,0.08333333333333333,47,100,152,41,2,1,4,2,3,1,2,0,2,2,0,2,Negative
47304,0.08333333333333333,9,102,148,42,2,1,0,3,1,1,0,0,2,2,0,2,Negative
47305,0.08333333333333333,15,101,189,40,2,0,4,3,3,2,0,0,2,2,0,2,Negative
47306,0.08333333333333333,56,102,123,40,2,0,2,0,2,0,2,0,2,2,0,2,Negative
47308,0.4166666666666667,68,100,90,51,2,1,2,1,1,0,2,0,2,2,0,2,Negative
47309,0.4166666666666667,13,104,129,42,0,0,2,0,1,0,0,0,0,1,1,2,Positive
47313,7,60,102,104,131,1,3,2,3,1,2,0,0,2,2,0,2,Negative
47315,1,43,99,122,24,2,1,4,1,2,2,1,0,2,2,0,2,Negative
47316,0.75,155,102,183,42,1,3,4,2,1,2,2,0,2,2,0,2,Negative
47317,1,6,101,159,18,2,0,2,3,3,2,2,0,2,2,0,2,Negative
47321,2,31,101,95,54,2,0,2,2,2,0,0,1,2,2,0,2,Negative
47325,2,98,99,99,23,0,0,2,3,3,2,1,0,0,2,0,2,Negative
47326,1,34,102,139,54,2,0,1,3,1,1,2,0,2,2,1,2,Negative
47329,0.08333333333333333,59,99,100,38,1,3,1,1,3,1,2,0,2,2,0,1,Negative
47331,5,56,102,180,148,1,3,1,1,2,2,2,0,2,0,0,2,Negative
47333,2,49,101,126,137,2,0,2,3,1,0,2,0,0,2,0,2,Negative
47334,4,97,101,153,29,1,3,1,0,3,0,2,0,2,2,0,2,Negative
47341,11,17,101,101,20,0,0,4,1,3,2,2,0,2,2,0,2,Negative
47343,1,77,105,117,29,2,0,2,3,3,2,0,1,0,0,0,0,Positive
47344,6,68,99,142,120,1,3,2,1,3,2,2,0,2,2,0,2,Negative
47345,2,73,100,152,52,2,1,1,1,3,1,1,0,2,0,0,0,Negative
47347,0.4166666666666667,49,105,113,59,0,0,2,0,3,3,0,0,0,1,1,3,Positive
47353,2,88,102,189,54,0,0,1,1,2,0,0,0,2,2,0,1,Negative
47356,9,51,100,110,59,2,1,4,1,3,2,2,0,2,2,0,2,Negative
47360,4,49,102,149,60,1,3,4,2,1,2,2,0,2,2,0,2,Negative
47361,7,16,102,146,42,0,1,4,3,3,2,1,0,2,2,0,1,Negative
47369,0.75,77,101,161,28,2,1,2,3,2,0,0,0,2,2,0,2,Negative
47371,5,158,101,170,47,2,0,4,3,0,1,2,0,2,2,0,2,Negative
47372,10,72,99,117,40,2,0,4,2,3,1,0,0,0,0,0,0,Negative
47376,9,193,102,134,41,1,3,2,1,3,2,1,0,2,2,0,2,Negative
47377,2,29,101,120,55,2,2,2,1,3,2,2,0,0,2,0,2,Negative
47379,0.25,6,99,101,52,0,0,4,1,1,0,0,0,2,2,0,2,Negative
47380,3,62,100,172,125,2,0,1,3,3,2,2,0,2,0,0,2,Negative
47383,2,23,104,88,144,2,0,2,3,3,3,0,1,1,1,0,2,Positive
47386,4,31,99,162,127,2,0,4,0,1,2,0,0,0,2,0,0,Negative
47389,0.08333333333333333,18,102,160,141,2,1,4,1,3,2,2,0,0,2,0,2,Negative
47390,0.3333333333333333,60,102,145,44,1,3,2,1,3,2,0,0,2,2,0,2,Negative
47392,6,19,99,107,142,2,0,2,3,3,2,0,0,0,2,0,2,Negative
47394,1,83,99,122,52,2,0,2,1,2,2,1,0,2,2,0,2,Negative
47395,0.5833333333333334,41,104,130,144,0,1,4,0,2,0,0,1,2,2,0,0,Positive
47398,2,162,102,189,136,2,0,4,1,1,0,0,0,0,2,0,2,Negative
47401,1,78,99,109,20,0,2,4,3,3,2,0,0,2,2,0,2,Negative
47402,4,38,102,132,49,2,0,4,2,1,2,2,0,2,2,1,2,Negative
47406,0.08333333333333333,30,101,186,130,1,3,2,1,0,2,1,0,2,2,0,2,Negative
47407,3,54,101,129,23,1,3,2,2,1,3,2,0,2,2,0,0,Negative
47410,2,65,99,101,52,2,0,1,3,3,2,2,0,2,2,0,2,Negative
47415,2,45,99,152,33,2,0,1,3,1,2,2,0,0,2,1,2,Negative
47416,4,33,100,140,33,2,0,2,1,3,2,0,0,2,2,0,2,Negative
47419,1,74,100,126,27,2,0,2,0,3,2,0,0,2,2,0,2,Negative
47421,0.5,145,102,170,41,2,0,1,3,1,0,2,0,2,2,1,2,Negative
47422,3,84,102,123,127,2,2,1,2,1,0,2,0,2,2,0,2,Negative
47430,0.6666666666666666,74,103,168,146,2,2,1,1,1,2,1,0,1,1,1,2,Positive
47434,1,25,102,166,53,2,0,2,1,3,1,0,0,2,2,0,2,Negative
47437,10,138,101,155,148,2,0,1,1,3,2,2,0,2,2,1,2,Negative
47438,3,30,100,141,21,2,0,4,3,1,0,2,0,2,2,0,2,Negative
47441,1,73,100,177,54,2,0,1,1,3,2,1,0,2,2,0,2,Negative
47445,7,81,99,104,43,2,2,4,1,3,2,2,0,2,2,0,2,Negative
47447,0.9166666666666666,51,104,167,136,1,3,2,2,1,0,2,1,0,1,0,2,Positive
47448,10,50,100,183,42,2,0,2,1,3,2,2,0,2,2,0,2,Negative
47449,12,43,100,167,123,2,0,1,3,3,0,2,0,2,0,0,2,Negative
47450,3,80,99,150,137,2,1,2,1,1,2,2,0,2,2,0,2,Negative
47452,0.3333333333333333,35,100,175,59,2,0,1,1,1,1,0,0,2,1,0,0,Negative
47454,2,79,104,163,143,2,2,2,3,1,1,0,1,1,1,0,0,Positive
47455,0.5833333333333334,73,100,141,57,0,2,4,1,3,1,1,0,2,2,1,2,Negative
47457,0.75,44,102,126,56,1,3,1,3,1,0,0,0,2,2,0,0,Negative
47458,2,44,99,150,31,2,0,2,2,3,0,2,0,2,2,0,2,Negative
47459,2,9,102,121,59,2,0,1,1,2,2,2,0,2,0,0,2,Negative
47462,15,39,100,137,57,2,2,1,1,2,2,2,0,2,2,0,2,Negative
47463,1,14,101,112,50,2,2,4,2,1,2,2,0,2,2,0,2,Negative
47467,3,56,101,105,33,2,1,2,3,1,0,2,0,2,2,0,2,Negative
47472,4,69,101,136,50,2,1,0,3,2,0,0,0,2,2,0,2,Negative
47475,6,74,101,135,27,1,3,4,3,3,2,2,0,2,2,0,2,Negative
47477,5,52,101,181,39,2,0,4,3,1,1,1,0,2,2,0,2,Negative
47481,0.07692307692307693,24,100,189,22,1,3,1,3,2,0,2,0,2,0,0,2,Negative
47482,0.07692307692307693,81,102,95,24,2,0,4,2,3,2,2,0,0,2,0,2,Negative
47483,12,51,99,187,46,2,1,4,3,3,1,2,0,2,2,0,2,Negative
47487,1,83,99,173,126,2,0,2,1,1,1,2,0,2,2,1,2,Negative
47490,6,56,103,179,56,2,0,4,1,1,2,0,1,2,0,0,2,Positive
47491,3,48,102,176,31,2,1,2,1,1,0,2,0,2,2,0,0,Negative
47494,0.08333333333333333,70,100,190,49,2,0,1,2,1,0,2,0,2,2,0,1,Negative
47496,1,132,103,119,52,1,3,2,0,3,0,1,1,1,0,0,0,Positive
47500,1,60,100,122,40,2,1,1,3,1,2,2,0,2,2,0,2,Negative
47509,1,8,99,153,44,2,0,1,3,3,2,0,0,2,2,1,2,Negative
47510,9,83,101,184,40,0,0,4,2,2,2,2,0,2,2,0,2,Negative
47513,0.6666666666666666,15,101,146,20,2,0,2,3,1,2,0,0,2,2,0,2,Negative
47514,3,13,102,171,31,2,0,2,1,2,2,0,0,2,2,0,2,Negative
47517,0.08333333333333333,53,104,153,30,2,1,2,1,3,1,2,1,0,1,1,0,Positive
47519,2,77,102,135,54,2,2,2,1,3,2,2,0,2,2,0,2,Negative
47521,0.08333333333333333,77,100,101,22,2,0,4,1,3,2,2,0,0,2,0,2,Negative
47525,6,39,101,119,51,2,0,2,2,1,0,2,0,2,2,1,2,Negative
47527,1,39,102,104,29,2,0,0,3,1,2,2,0,2,2,0,2,Negative
47533,0.5833333333333334,89,100,130,38,2,0,4,1,1,2,1,0,0,2,0,2,Negative
47536,1,36,102,178,48,0,0,1,3,3,2,1,0,2,0,0,2,Negative
47538,4,48,99,121,41,2,2,1,1,1,2,0,0,2,2,0,2,Negative
47541,3,63,101,154,58,2,1,2,3,3,2,0,0,2,2,1,2,Negative
47545,2,38,100,118,53,1,3,1,1,1,0,1,0,2,2,0,2,Negative
47548,0.8333333333333334,78,102,100,138,2,2,1,1,3,2,2,0,2,2,0,0,Negative
47553,2,31,104,164,33,2,2,2,2,1,3,1,0,2,1,1,2,Positive
47556,0.8333333333333334,49,100,149,45,2,2,1,3,3,2,1,0,2,0,0,2,Negative
47558,1,47,102,167,31,2,2,2,1,3,2,2,0,2,2,0,2,Negative
47559,0.4166666666666667,45,101,187,139,1,3,1,3,2,2,2,0,2,0,0,0,Negative
47561,3,58,104,132,39,0,2,2,1,1,0,0,0,2,1,1,2,Positive
47564,2,30,102,171,141,1,3,4,1,1,2,0,0,2,1,0,2,Negative
47565,0.75,13,99,104,122,2,2,2,1,3,0,2,0,2,2,1,2,Negative
47568,1,58,101,128,28,2,2,1,1,3,2,2,0,2,2,0,2,Negative
47574,2,180,102,123,122,2,0,2,3,1,2,2,0,2,0,0,2,Negative
47575,3,83,102,123,142,2,0,4,2,3,0,1,0,2,2,0,2,Negative
47583,3,56,100,136,45,2,0,2,3,1,0,2,0,0,2,0,2,Negative
47592,12,87,102,164,41,2,0,4,1,3,2,2,0,2,2,0,1,Negative
47594,2,26,99,156,52,2,0,1,3,1,2,0,0,2,2,0,2,Negative
47595,0.3333333333333333,81,103,135,53,2,2,2,3,3,0,0,0,0,1,1,0,Positive
47596,2,8,104,167,24,2,0,2,1,3,0,0,0,1,1,0,2,Positive
47597,6,53,102,107,56,2,0,2,2,2,2,0,0,2,0,0,2,Negative
47598,4,50,103,105,36,2,0,2,1,0,2,0,1,2,1,0,2,Positive
47600,1,28,102,129,31,1,3,4,3,1,2,0,0,2,2,0,2,Negative
47601,0.75,69,102,148,138,2,2,4,1,3,0,0,0,2,0,1,0,Negative
47603,1,49,101,153,131,2,0,2,1,3,0,2,0,2,2,1,2,Negative
47604,1,66,102,102,51,0,1,2,3,3,1,0,0,2,2,0,2,Negative
47605,1,87,99,181,27,1,3,2,3,3,2,0,0,0,2,0,2,Negative
47608,1,71,102,168,40,2,0,1,3,1,0,2,0,2,2,0,2,Negative
47611,0.08333333333333333,8,102,89,133,2,0,2,2,1,0,2,0,0,2,0,2,Negative
47617,0.038461538461538464,37,100,110,51,2,0,1,1,3,2,0,0,0,2,0,2,Negative
47620,0.08333333333333333,36,101,171,55,1,3,2,2,3,1,0,0,2,0,1,2,Negative
47624,6,57,100,112,28,2,0,4,3,3,2,2,0,2,2,0,2,Negative
47625,0.9166666666666666,88,99,151,21,0,0,1,3,1,2,1,0,2,2,0,2,Negative
47629,0.3333333333333333,75,102,146,135,2,1,1,2,3,2,2,0,2,0,0,2,Negative
47630,10,152,101,173,33,0,1,4,1,3,2,0,1,2,0,0,2,Negative
47632,1,54,100,186,55,2,0,0,1,3,1,2,0,2,2,0,2,Negative
47633,1,68,101,114,52,1,3,0,1,3,0,0,0,2,2,1,2,Negative
47634,9,70,101,131,28,2,0,2,1,1,0,2,0,2,2,0,2,Negative
47638,2,80,102,166,24,2,0,1,3,3,0,1,0,2,2,0,2,Negative
47640,3,13,99,183,47,0,2,1,3,3,2,2,0,2,2,0,2,Negative
47643,0.4166666666666667,80,103,163,32,2,0,2,3,3,3,0,0,2,2,1,3,Positive
47645,2,21,100,115,52,2,1,2,1,2,0,2,0,2,2,0,2,Negative
47653,0.5833333333333334,41,101,105,39,2,0,2,1,1,2,2,0,2,2,0,2,Negative
47654,2,25,101,158,23,2,0,4,3,3,0,0,0,2,2,0,0,Negative
47655,1,157,99,112,142,0,0,4,1,1,0,2,0,2,2,0,2,Negative
47656,0.5833333333333334,73,101,173,34,1,3,4,3,1,2,0,0,2,2,0,0,Negative
47662,6,10,99,119,42,2,1,1,3,3,1,0,0,2,2,0,0,Negative
47668,3,6,101,133,38,2,2,2,2,3,2,0,0,0,2,0,2,Negative
47671,0.5,39,104,117,31,1,3,2,3,3,2,0,0,1,1,1,2,Positive
47673,0.16666666666666666,21,101,164,135,1,3,2,1,1,2,0,0,2,2,0,1,Negative
47674,2,61,99,162,30,2,0,4,3,1,2,2,0,2,0,0,2,Negative
47676,2,11,100,89,139,2,2,1,1,1,0,2,0,2,2,1,2,Negative
47677,5,18,101,162,50,1,3,1,1,1,2,2,0,0,2,0,2,Negative
47681,2,61,101,107,121,2,1,4,1,3,2,0,0,2,0,0,2,Negative
47682,1,36,100,100,38,0,1,4,1,1,2,2,0,2,2,0,1,Negative
47683,2,73,101,155,45,0,0,4,3,1,2,2,0,2,2,0,2,Negative
47684,2,35,100,129,51,2,0,1,1,1,2,2,0,2,0,0,2,Negative
47690,0.08333333333333333,89,101,175,128,2,0,4,1,3,0,2,0,2,2,1,0,Negative
47691,0.08333333333333333,45,100,88,32,2,0,4,3,1,2,2,0,2,2,0,2,Negative
47693,15,79,99,128,46,2,0,2,1,1,2,0,0,2,2,0,2,Negative
47696,0.75,48,99,119,39,2,0,4,1,1,1,2,0,2,0,1,2,Negative
47700,1,46,102,117,137,0,0,1,1,3,0,2,0,2,2,0,2,Negative
47701,1,52,102,128,22,2,0,4,1,1,2,2,0,2,2,0,2,Negative
47703,10,35,104,130,131,2,0,2,1,1,3,0,1,1,1,1,0,Positive
47711,3,80,99,152,22,2,0,2,1,3,2,2,0,2,2,0,2,Negative
47712,15,75,103,146,147,2,1,2,3,3,1,2,1,2,2,1,2,Positive
47717,0.08333333333333333,83,103,106,42,0,1,1,3,1,2,0,0,1,0,0,0,Positive
47724,4,58,102,179,32,1,3,4,1,3,2,2,0,2,2,0,2,Negative
47726,2,72,101,143,52,2,0,1,1,3,2,0,0,2,0,0,2,Negative
47731,14,64,99,168,59,2,0,4,3,3,2,1,0,2,2,0,2,Negative
47732,6,25,102,166,26,2,1,2,2,1,2,1,0,2,2,0,2,Negative
47734,2,26,105,189,37,2,1,2,3,3,2,0,0,1,0,0,3,Positive
47736,2,149,101,171,36,0,0,4,3,3,2,2,0,0,2,0,2,Negative
47737,0.9166666666666666,78,100,188,46,1,3,2,3,1,0,0,0,0,2,0,2,Negative
47739,1,79,100,143,33,0,0,2,1,3,1,0,0,2,2,0,2,Negative
47744,2,87,101,178,131,2,0,1,1,3,2,2,1,2,2,1,2,Negative
47750,2,29,102,122,43,2,1,1,1,3,1,2,0,0,2,0,2,Negative
47751,3,21,99,155,24,1,3,2,3,2,2,1,0,2,2,0,0,Negative
47753,1,77,102,141,149,2,1,1,3,1,2,2,0,2,2,0,4,Negative
47754,2,12,103,118,140,1,3,1,3,1,0,0,1,1,1,1,0,Positive
47759,2,85,101,89,45,2,0,4,1,1,3,0,0,2,2,0,2,Negative
47763,2,72,101,111,28,2,0,0,1,3,0,2,0,2,2,0,2,Negative
47769,7,82,101,146,142,2,1,4,3,0,0,0,0,2,2,0,2,Negative
47777,0.9166666666666666,71,103,183,21,0,0,2,2,1,0,2,1,1,0,0,3,Positive
47781,1,6,101,114,26,2,0,4,3,1,1,0,0,2,2,0,0,Negative
47782,9,27,99,175,142,1,3,2,1,1,2,2,0,2,2,0,2,Negative
47783,13,62,105,184,30,2,0,2,1,3,3,0,0,0,2,1,1,Positive
47788,2,37,99,154,123,2,0,4,3,1,1,2,0,2,0,0,2,Negative
47792,2,48,101,189,146,2,1,1,3,1,2,2,0,2,2,1,2,Negative
47798,0.08333333333333333,57,102,166,22,2,0,4,1,3,1,0,0,2,2,0,2,Negative
47800,0.08333333333333333,76,103,144,59,2,0,2,3,1,0,0,0,1,2,1,2,Positive
47801,4,74,99,126,138,2,0,4,3,1,2,2,0,2,2,0,2,Negative
47802,0.08333333333333333,41,99,158,135,2,2,2,1,1,2,1,0,2,2,0,2,Negative
47804,0.08333333333333333,97,102,135,23,2,0,1,3,3,2,2,0,2,0,0,2,Negative
47806,0.5833333333333334,179,99,105,136,1,3,4,2,1,0,2,0,2,2,0,2,Negative
47807,7,12,102,158,131,1,3,1,1,0,2,1,0,2,2,0,2,Negative
47809,0.75,11,101,160,134,2,0,1,1,3,2,0,0,2,2,0,2,Negative
47812,0.25,84,102,151,140,2,0,4,3,1,1,0,0,2,2,0,2,Negative
47813,2,21,100,165,44,2,0,1,3,3,2,2,0,2,0,0,2,Negative
47822,1,61,101,111,137,2,2,2,1,1,3,0,0,0,0,0,2,Negative
47831,0.16666666666666666,68,100,158,120,2,1,2,3,3,1,2,0,0,2,0,2,Negative
47832,0.75,63,100,106,59,1,3,2,1,3,0,2,0,2,2,0,2,Negative
47833,4,27,99,102,23,2,0,1,3,1,2,0,0,2,2,0,2,Negative
47835,0.5833333333333334,50,99,127,45,2,0,2,3,0,0,1,0,2,2,0,2,Negative
47838,7,51,102,154,140,2,1,2,3,2,0,2,0,2,2,0,2,Negative
47839,2,20,101,125,146,1,3,4,3,1,2,2,0,1,2,0,2,Negative
47841,0.3333333333333333,39,102,107,19,1,3,1,2,1,2,0,1,2,2,0,0,Negative
47842,2,187,100,162,32,2,0,4,2,1,0,2,0,2,2,0,0,Negative
47845,2,66,99,164,59,2,0,4,3,1,2,2,0,2,0,0,0,Negative
47847,2,87,100,139,28,2,0,1,2,2,2,0,0,2,0,0,2,Negative
47849,4,8,102,154,126,2,0,4,1,3,2,2,0,2,2,0,0,Negative
47851,5,67,104,151,150,2,1,4,1,3,1,2,0,1,2,0,2,Positive
47852,10,47,104,150,28,2,2,2,3,1,0,0,1,1,0,0,3,Positive
47853,6,87,101,122,53,2,0,4,3,3,0,0,0,2,2,0,2,Negative
47856,2,39,101,107,22,2,1,1,3,1,2,2,0,2,0,0,2,Negative
47857,0.4166666666666667,80,101,132,140,2,2,1,1,2,0,2,0,0,2,0,2,Negative
47858,0.4166666666666667,5,100,182,140,1,3,1,3,1,2,0,0,2,2,0,2,Negative
47859,5,69,102,126,28,2,0,2,1,1,2,2,0,2,2,0,2,Negative
47860,4,46,100,115,31,2,0,2,3,0,2,0,1,2,2,0,2,Negative
47863,13,44,100,189,29,0,1,4,3,3,2,0,0,2,2,0,2,Negative
47864,1,34,101,165,42,2,2,2,3,2,2,2,0,2,0,0,0,Negative
47866,2,22,100,154,139,2,0,1,3,1,2,0,0,2,2,0,2,Negative
47870,0.5,62,105,148,46,2,2,2,1,1,3,1,0,1,1,0,0,Positive
47873,0.08333333333333333,26,102,171,150,2,2,1,3,1,2,2,0,0,2,0,2,Negative
47875,2,34,100,125,140,2,0,4,2,3,0,2,0,2,2,0,2,Negative
47876,0.6666666666666666,81,99,169,149,1,3,4,3,1,0,0,0,2,2,0,2,Negative
47879,1,125,102,166,130,2,0,1,3,3,2,2,0,0,2,0,2,Negative
47880,1,85,102,124,56,0,0,2,3,1,0,0,0,2,2,0,2,Negative
47883,0.5,52,100,127,58,2,0,1,2,3,0,2,0,2,2,0,2,Negative
47884,0.5,42,102,106,31,1,3,1,1,3,2,2,0,2,2,1,2,Negative
47888,4,76,101,131,120,2,1,4,0,3,2,0,0,2,2,0,0,Negative
47890,3,75,101,162,44,1,3,1,3,2,1,2,0,2,2,0,2,Negative
47897,0.07692307692307693,53,99,161,38,1,3,1,3,1,2,1,0,2,2,0,2,Negative
47899,0.6666666666666666,6,103,189,35,2,0,2,1,3,0,1,1,1,1,0,2,Positive
47901,2,54,99,185,49,2,0,4,0,1,1,0,0,0,0,0,2,Negative
47902,1,53,101,177,35,2,0,2,1,1,2,0,0,2,2,0,2,Negative
47903,0.6666666666666666,17,99,130,26,2,1,2,3,1,0,2,1,2,0,0,0,Negative
47905,1,59,101,109,148,2,0,1,3,3,2,2,0,2,0,1,2,Negative
47910,2,45,104,165,22,2,1,2,1,1,0,0,0,1,0,1,1,Positive
47911,0.3333333333333333,89,105,108,128,2,1,4,1,1,0,1,0,1,2,0,3,Positive
47912,0.75,27,100,120,44,2,0,1,3,3,2,2,0,2,2,0,0,Negative
47914,0.5833333333333334,16,102,124,25,2,1,2,0,3,1,0,0,2,2,0,2,Negative
47915,2,38,102,136,49,2,1,4,3,3,1,2,0,2,2,0,2,Negative
47920,1,64,101,135,38,2,0,1,3,3,0,2,0,2,2,0,2,Negative
47925,0.08333333333333333,15,102,111,48,1,3,2,3,1,2,0,1,2,2,1,2,Negative
47926,1,77,101,111,133,2,2,2,1,2,1,0,0,2,2,1,2,Negative
47928,1,38,101,142,131,2,1,4,2,2,0,0,0,2,2,0,2,Negative
47931,2,52,103,153,143,2,0,2,1,1,0,1,0,1,0,0,2,Positive
47933,2,38,105,186,35,2,1,2,3,1,1,0,1,0,1,1,2,Positive
47947,1,65,100,108,52,2,1,4,1,2,2,2,0,0,2,0,2,Negative
47949,3,44,99,186,34,2,0,2,3,3,2,0,0,2,2,1,2,Negative
47950,2,66,99,149,120,0,0,1,3,3,0,0,0,2,2,0,2,Negative
47951,0.3333333333333333,58,101,89,23,2,2,4,3,1,2,2,0,2,2,0,2,Negative
47953,2,66,99,160,44,1,3,2,1,3,2,0,0,2,2,0,2,Negative
47958,3,47,105,96,38,2,2,2,1,3,0,0,1,1,1,1,0,Positive
47960,0.4166666666666667,70,104,185,126,2,0,2,0,2,0,1,1,1,1,1,0,Positive
47966,2,58,101,107,133,1,3,1,2,1,0,0,0,0,2,0,0,Negative
47967,2,42,99,165,32,2,0,2,1,1,1,2,0,0,0,0,2,Negative
47968,4,75,102,131,47,2,1,2,1,3,2,1,0,2,2,0,2,Negative
47971,7,87,101,108,132,2,0,2,1,1,0,2,0,2,2,1,0,Negative
47972,2,44,100,135,142,2,0,2,2,3,2,2,0,2,2,0,2,Negative
47976,0.16666666666666666,75,99,169,43,2,0,1,3,1,1,2,0,2,2,0,2,Negative
47980,3,78,99,180,121,0,2,4,1,3,0,0,0,2,2,1,2,Negative
47983,4,30,100,168,120,2,0,4,3,1,0,2,0,2,2,1,2,Negative
47984,4,62,101,160,57,2,2,1,1,2,1,0,0,2,2,0,0,Negative
47989,0.8333333333333334,150,99,133,21,2,0,2,1,2,1,0,0,2,2,0,2,Negative
47990,2,28,100,171,35,2,0,1,3,3,2,0,0,2,2,0,0,Negative
47991,0.4166666666666667,76,104,104,128,2,0,1,3,1,2,0,1,2,0,0,3,Positive
47994,2,41,99,150,122,2,0,4,1,3,2,2,0,2,2,0,2,Negative
47999,1,49,101,112,128,2,2,4,3,3,2,0,0,2,0,0,2,Negative
48000,1,22,102,147,141,0,0,2,3,3,0,2,0,2,2,0,2,Negative
48003,0.9166666666666666,77,101,153,36,2,0,1,1,1,2,2,0,2,2,0,2,Negative
48007,1,54,100,121,36,2,0,1,1,3,1,2,0,0,2,1,2,Negative
48009,1,31,100,104,137,2,1,1,3,1,0,2,0,2,2,0,0,Negative
48010,0.08333333333333333,56,99,155,18,2,0,1,1,0,0,0,0,2,0,0,2,Negative
48011,1,56,99,104,33,2,2,2,3,1,0,1,0,2,0,0,2,Negative
48014,7,44,104,190,141,1,3,2,2,3,2,0,1,1,2,1,1,Positive
48018,8,15,101,107,33,2,2,1,1,1,2,2,0,2,2,0,2,Negative
48021,0.16666666666666666,46,101,155,53,1,3,4,2,1,0,2,0,2,2,0,2,Negative
48023,2,30,101,95,28,2,0,1,1,0,0,0,0,0,2,0,2,Negative
48026,2,48,101,148,54,2,2,2,3,1,2,2,0,2,2,0,2,Negative
48027,1,40,99,115,22,2,2,2,3,1,2,2,0,2,2,0,0,Negative
48029,2,73,100,167,134,2,0,4,1,1,2,2,0,2,0,0,2,Negative
48030,5,79,99,99,48,2,2,1,3,1,0,0,0,2,0,0,2,Negative
48031,3,73,100,107,149,2,1,4,3,1,2,1,0,2,0,0,0,Negative
48037,3,40,104,180,150,2,2,4,3,3,2,1,0,2,0,0,2,Positive
48039,0.16666666666666666,31,99,136,138,1,3,2,3,1,2,2,0,2,2,0,0,Negative
